score,angry,happy,neutral,sad,surprise,Learning_Path
60,14.00598797,14.32826953,9.440824314,27.47476114,34.75015704,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,41.30648077,38.56196349,5.275572772,13.50307824,1.352904729,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,70.03275037,10.7775394,6.997063228,2.579583085,9.613063916,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,12.58553676,1.903028633,44.00128053,40.47324231,1.03691177,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,3.735558386,7.677730348,14.6035533,5.945320555,68.03783741,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,47.05959472,2.427889653,24.68040738,20.12177644,5.710331818,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,22.44908665,10.4581034,3.657689628,13.62923267,49.80588764,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,0.825170408,28.63217467,6.904122905,25.91841851,37.72011351,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,1.603438773,13.15745328,36.9694435,11.44672192,36.82294252,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,38.15186089,13.42823262,10.37294277,13.38599297,24.66097075,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,16.61403948,40.09624867,7.238573079,32.45845271,3.592686063,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,25.13745724,25.00864838,2.307760463,12.2081648,35.33796912,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,22.28909395,12.51664547,29.2692563,4.802964912,31.12203936,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,12.40331642,32.78209167,15.45235707,19.35964691,20.00258793,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,12.93273386,27.60997708,34.93054426,9.93515418,14.59159061,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,18.20785546,12.28198681,20.56825221,46.90410662,2.037798891,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,12.14560571,5.907098914,36.64879294,13.87366988,31.42483256,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,1.449967931,28.37093754,53.87757483,6.091148065,10.21037164,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,21.86963176,19.85546325,22.05255084,30.72256417,5.499789977,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,8.415561743,48.90093048,2.524707725,39.30122572,0.857574336,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,23.4160914,25.88646505,37.6573219,4.241307091,8.798814559,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,15.08517075,46.22694766,6.437932759,22.34710757,9.902841263,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,3.145707134,23.84135232,38.82025638,2.25732058,31.93536358,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,1.342038478,9.418445184,39.57976111,8.471950161,41.18780507,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,4.311074198,81.58878504,1.272443244,6.182646742,6.645050778,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,17.38612983,43.68272061,8.508102273,4.511343992,25.9117033,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,1.793988143,53.99534248,0.016304976,7.912333831,36.28203057,"['medium', 'hard', 'hard', 'hard', 'hard']"
80,24.13121331,7.834536146,13.21512623,18.18713561,36.6319887,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,3.028046154,11.75662017,27.32599536,16.90237227,40.98696605,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,0.664794467,37.68646428,25.23589719,8.197864282,28.21497978,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,20.55693804,24.3902805,11.15122235,12.21056263,31.69099649,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,2.030623391,26.97819716,13.32285043,21.03619271,36.6321363,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,11.35775936,43.50390988,30.68504594,10.13303492,4.320249897,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,12.59380202,51.62228782,17.18760581,3.137468158,15.45883618,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,10.08601765,42.26371288,11.2523298,9.425460737,26.97247893,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,2.438562556,21.72376122,2.789319076,49.19468115,23.85367599,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,7.040333623,18.13549571,63.73511651,3.810202778,7.278851375,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,57.19724319,5.610507253,9.194032057,27.57810277,0.420114729,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,0.917076733,9.602922221,56.59153804,31.2887719,1.599691105,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,31.73615959,0.315994097,8.399470546,8.1994404,51.34893537,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,17.08109007,15.67378179,9.05977066,49.97422689,8.211130589,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,12.18868661,7.27111996,35.35714512,31.20961251,13.9734358,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,3.306193658,3.877230123,20.75602078,10.74724716,61.31330828,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,3.594488786,38.35246748,33.20025036,10.27258798,14.5802054,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,41.07132281,37.75496304,11.30366006,3.438938311,6.431115778,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,60.14463923,32.42838492,4.077318092,1.380991918,1.968665843,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,5.279907315,6.608907907,75.20510019,11.54894087,1.357143716,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,12.52492116,49.19962656,9.719295205,19.01231827,9.543838808,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,38.76342896,4.200400699,44.12519464,2.407304886,10.50367082,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,0.336295587,0.814336243,27.77070542,54.75598587,16.32267689,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,5.603344465,46.19624258,21.20547973,13.02651094,13.96842228,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,44.7142601,2.316514759,20.47660283,30.14655118,2.346071127,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,35.97689803,1.193913732,42.4698576,13.16981792,7.189512724,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,34.69826985,17.41919496,12.75073895,27.91954193,7.212254303,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,8.601372331,11.56449612,8.326428318,24.44709068,47.06061255,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,17.08265886,13.97955575,7.272573556,60.67731844,0.987893392,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,1.408527686,4.423052292,55.18300509,32.94522192,6.040193016,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,23.4849438,42.74431105,11.6905455,10.2626709,11.81752876,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,3.973523695,52.80639841,21.29906608,9.840386067,12.08062574,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,4.842847201,6.148293617,59.54225569,15.55814858,13.90845491,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,6.951045938,64.93163776,0.376468284,1.316248344,26.42459968,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,17.90027968,6.659957466,19.28164382,37.07866062,19.07945842,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,30.05520329,14.52498627,7.152542932,17.18766152,31.07960599,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,7.785108008,40.54301437,43.40807496,5.094518197,3.169284465,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,3.995516024,19.88911395,20.55813395,5.879084615,49.67815146,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,3.183393834,12.64634649,16.68358986,42.81896912,24.66770071,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,4.361064023,7.992829897,46.36938587,2.950461873,38.32625833,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,14.92931708,30.53262137,34.84597613,16.42468884,3.267396579,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,43.85019016,32.42199778,7.538002971,1.507927146,14.68188194,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,23.20807293,8.286669152,25.38549094,39.52372044,3.596046544,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,14.32674119,35.29006408,1.993953154,46.32618931,2.063052265,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,5.521725898,8.723432429,11.19711572,9.788885076,64.76884087,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,14.82171301,16.11790892,1.26409965,26.80821691,40.98806152,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,29.72399308,1.846763847,2.808355217,27.88157873,37.73930913,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,24.08980291,14.68533911,17.3803485,38.282396,5.562113479,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,58.81304876,5.509194389,24.19145163,4.203771919,7.2825333,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,6.350220177,34.05983702,34.3328099,7.168157823,18.08897507,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,2.601667096,23.0230857,25.37288796,47.71204838,1.290310866,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,9.318382854,9.189145525,44.65714457,24.63186178,12.20346527,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,51.96198562,1.570138663,7.849006409,33.00917357,5.609695736,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,2.581666062,41.78196297,45.42264849,9.16545643,1.048266048,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,7.929991753,10.83122178,16.71167025,20.01619607,44.51092014,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,3.417940265,19.102734,46.49345058,3.0404296,27.94544555,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,7.042107216,19.70880155,15.72262576,41.7011581,15.82530738,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,67.2397788,1.412986915,12.19781762,13.56228697,5.587129685,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,0.364909607,7.384714012,83.68378073,3.969391587,4.597204064,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,9.112419535,11.22073313,53.51940339,5.9524477,20.19499625,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,15.75863244,24.93295944,34.28942206,12.33260497,12.6863811,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,29.73192816,7.433637814,5.174111082,2.284463373,55.37585957,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,27.66676195,22.2184049,9.584855404,19.54741976,20.98255799,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,6.31754672,50.49244038,7.440512469,0.846135186,34.90336524,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,7.14224435,36.9293416,30.96556198,16.36156651,8.601285553,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,37.40611419,20.04732871,10.97368721,14.42974451,17.14312539,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,3.823598372,53.95106064,5.470023308,27.21339839,9.54191929,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,15.37172978,62.65410208,11.30576024,8.582174325,2.086233575,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,7.218518618,33.49024505,7.503771895,10.59522016,41.19224427,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,6.156987481,45.60998932,44.00746205,3.633735218,0.591825927,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,22.27997759,14.00517355,34.08264041,13.78273451,15.84947393,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,3.034188239,28.4248293,1.4150391,63.04984674,4.076096627,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,21.31790462,9.286024557,17.03624244,47.2632169,5.096611484,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,14.49286786,1.854761066,40.90208053,22.16540035,20.5848902,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,8.110753389,0.585980991,18.57631861,25.08949884,47.63744817,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,34.36936654,35.69860525,4.247578306,22.40262803,3.281821879,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,14.2649735,29.26835881,11.34381283,16.45000532,28.67284954,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,11.45813492,11.21614729,40.00766475,6.752021708,30.56603133,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,1.052287198,8.637205515,43.3754728,23.78927283,23.14576165,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,4.625259249,56.16818455,5.272660085,32.13767379,1.796222321,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,15.1892492,15.73884927,44.85053395,11.44239718,12.77897039,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,4.83575269,26.54458787,25.8928444,38.40111347,4.325701576,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,5.228670086,28.61311777,17.42449169,30.97201485,17.7617056,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,24.31453649,12.15221745,15.00990296,9.091108772,39.43223432,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,11.26387552,13.40455962,41.32761515,22.1499977,11.85395201,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,39.07959713,26.96323618,1.660264292,31.70405167,0.592850727,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,22.26534148,6.975049607,2.267827543,33.95829134,34.53349003,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,9.409612986,14.60450158,5.533848365,13.31525461,57.13678246,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,31.54777108,19.51785419,15.1046794,20.14520774,13.68448759,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,11.50856059,25.57901733,2.218150966,51.40216715,9.292103964,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,1.945832238,48.16144974,8.360361948,10.17614573,31.35621034,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,0.346065507,64.56896799,1.800814914,26.75361467,6.530536926,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,1.564638336,13.55407661,45.67559902,24.83120504,14.37448099,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,13.40771813,39.49163232,24.33466901,10.19671781,12.56926273,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,1.399868554,57.61751425,15.18816957,24.22066349,1.573784129,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,52.00538394,8.255895401,22.09622023,0.853318165,16.78918226,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,12.87430384,33.73222418,6.355541171,33.79187375,13.24605706,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,0.131887406,20.51128892,9.137981216,61.44825389,8.770588569,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,5.914108646,47.7750746,18.12083454,5.1455194,23.04446282,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,9.080938389,35.49431537,21.72973279,20.83252997,12.86248348,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,5.844189597,12.15089847,77.97081295,0.838848509,3.195250482,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,2.367745586,30.19533975,11.37384233,11.44754847,44.61552387,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,46.87252562,23.88583434,14.585429,0.713974862,13.94223618,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,1.626667328,1.102155229,37.31774192,59.70771487,0.245720649,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,65.81425876,4.691190566,10.08391357,1.443195844,17.96744126,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,26.91156881,22.19385531,23.10538082,18.60031242,9.188882647,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,13.89941289,41.9182868,12.31977201,8.231453036,23.63107526,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,24.65220616,6.223514375,14.68241334,13.07207861,41.36978752,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,3.41079938,29.89354807,10.06475685,36.348707,20.2821887,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,17.1470026,18.55953967,8.779293833,51.98614917,3.528014732,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,4.141543077,6.070552673,72.37477911,2.397365881,15.01575926,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,49.90084334,0.528108718,28.11622999,1.997788668,19.45702929,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,17.80696705,10.8835514,40.36352317,17.52811554,13.41784285,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,18.63323248,38.20838016,10.3374666,14.82305021,17.99787055,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,9.675899466,23.20054203,17.56461245,17.76536657,31.79357948,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,58.52839941,20.50342241,17.10862863,0.678686414,3.180863136,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,1.256397587,18.0072459,2.814681721,24.17713273,53.74454206,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,42.16865111,12.52426612,16.59919832,20.05452039,8.653364053,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,24.95094548,40.01495366,8.917194985,21.16594353,4.950962354,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,2.7036365,46.60542323,39.32408157,1.744036221,9.62282248,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,4.783156449,20.33353139,10.07574692,2.871153719,61.93641152,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,27.64174506,24.36597463,5.888715494,0.117680807,41.98588401,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,20.90771169,14.38475933,28.85049034,1.682241896,34.17479675,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,7.087750329,3.700991622,19.17562693,56.43272322,13.6029079,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,39.34651255,2.933001982,25.32982546,1.833606158,30.55705385,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,48.4838891,13.20196608,9.560003958,15.32403041,13.43011045,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,14.0796063,31.35838712,10.30114482,29.64931551,14.61154625,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,0.59242122,13.73955763,23.78653312,42.22896071,19.65252733,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,8.060156228,62.94786102,5.194136283,20.25143658,3.546409893,"['medium', 'hard', 'hard', 'hard', 'hard']"
40,2.801262452,16.56831381,7.26110307,68.20594934,5.163371335,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,13.68877382,30.40779669,13.24366809,20.09285798,22.56690341,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,22.53378078,11.31805394,39.35491292,26.19041936,0.602833003,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,27.90234639,5.623122822,24.27736871,27.68583408,14.511328,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,20.62456201,27.6987614,24.15180655,6.158544469,21.36632557,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,34.809376,4.322952175,5.240463962,26.98415683,28.64305103,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,4.589990235,3.358302119,80.12263742,10.25907319,1.669997039,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,23.83842504,19.04313024,15.88532285,1.492907173,39.7402147,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,26.09495614,19.43038665,31.72857607,17.38835529,5.357725852,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,28.15348341,2.449487333,30.50111201,34.71530749,4.180609758,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,7.12201469,1.238437735,9.557623615,3.440007789,78.64191617,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,30.37566401,21.98780404,2.622923,12.53085766,32.48275129,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,10.98616645,18.84149974,2.552286215,26.26214004,41.35790755,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,19.39608117,47.10598263,5.364200065,5.725883317,22.40785282,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,15.4278516,4.222730133,21.49347907,31.61448793,27.24145126,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,24.61288714,10.13305944,18.4756241,18.33179248,28.44663683,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,45.94460596,21.38592053,4.050443323,24.2904767,4.32855349,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,33.05599142,32.19253932,2.615248365,29.57245489,2.563766006,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,23.0399634,22.69403961,4.557610046,38.07369605,11.63469089,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,53.54743332,5.317808297,5.423812949,4.016145986,31.69479945,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,5.879372511,23.89483376,28.08768261,26.36284117,15.77526995,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,21.47294598,2.246132186,1.699136493,52.54282879,22.03895655,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,35.07857029,7.897532465,25.78472658,9.590919934,21.64825074,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,6.529940167,14.42214426,15.91647966,7.925535713,55.2059002,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,9.957121845,0.068544884,12.5692772,15.96613347,61.4389226,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,12.45441269,30.11140864,15.68062625,6.741681416,35.011871,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,10.90011011,35.89295218,6.236816381,41.59867964,5.371441693,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,22.89140108,17.33046821,23.12176781,25.67800526,10.97835764,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,23.315822,30.30589358,12.60222555,3.013206675,30.7628522,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,35.14240478,20.86124091,29.33059157,7.930838185,6.734924552,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,27.14172282,12.63142629,34.13822914,14.49121419,11.59740756,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,32.74716439,25.21297511,10.79206626,1.442887836,29.80490641,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,6.981081862,9.077640284,6.591974472,59.11728119,18.23202219,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,1.814577143,10.58116435,10.59739708,38.0194651,38.98739633,"['medium', 'medium', 'hard', 'hard', 'medium']"
100,47.06264322,14.7504651,15.29543335,14.55786547,8.333592855,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,0.294069251,18.51568328,1.89668033,40.48382451,38.80974264,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,3.550271071,60.99925386,12.70613411,2.473387884,20.27095308,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,27.71884825,13.53767832,37.85071815,16.95852661,3.934228674,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,5.844448787,0.790491571,8.939408433,81.42044945,3.005201764,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,7.279199618,29.35499378,1.799098134,36.57980647,24.98690201,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,8.382541186,13.87600611,4.262910982,19.33894258,54.13959913,"['easy', 'medium', 'medium', 'medium', 'hard']"
0,32.22043575,33.34112102,0.342909359,0.415763474,33.67977039,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,9.016538394,12.12521879,6.171625339,14.4496591,58.23695838,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,0.141538471,23.43401613,19.39386542,0.42033238,56.6102476,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,4.55638525,13.91222415,43.62586035,25.33296898,12.57256127,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,9.042337566,5.852315044,25.83316149,50.3007897,8.971396199,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,0.351714521,17.85504706,14.68149679,17.1457137,49.96602793,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,5.172406665,54.62419297,14.02226643,3.592199986,22.58893395,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,37.63256598,16.10169716,2.329839408,16.82195061,27.11394684,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,4.807002467,9.055643009,43.81318124,34.24180934,8.082363942,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,32.27998962,27.39606902,3.6622442,18.82419271,17.83750445,"['easy', 'easy', 'medium', 'medium', 'medium']"
60,15.49228002,8.180309662,35.74191935,36.0655957,4.519895266,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,6.090751684,9.416452687,8.234872365,32.75497154,43.50295172,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,8.348605101,5.152711799,7.759502679,8.432385965,70.30679446,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,70.69585471,0.222366107,7.153918107,16.27174177,5.6561193,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,46.02439791,35.09326694,6.696489146,5.40967129,6.776174715,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,8.648157047,5.088460537,25.81244311,49.25604722,11.19489208,"['easy', 'medium', 'medium', 'medium', 'hard']"
60,31.42095456,20.43066793,11.09691738,25.3186352,11.73282493,"['easy', 'medium', 'medium', 'medium', 'hard']"
20,13.19466941,13.22478003,12.13420929,59.2916211,2.154720168,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,32.70283335,13.16032221,3.282482699,26.87879427,23.97556747,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,31.03557784,47.62134955,14.45457969,0.509166023,6.379326902,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,7.956955785,47.00637866,3.006442521,22.05955833,19.9706647,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,2.319080259,18.59179849,17.71512368,46.97906804,14.39492953,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,40.26204987,11.18779183,0.885686993,25.73283834,21.93163297,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,26.04563273,28.81565837,20.58271454,0.112098,24.44389636,"['easy', 'medium', 'medium', 'medium', 'hard']"
80,17.16150536,12.60692059,1.441964219,8.92057645,59.86903337,"['easy', 'medium', 'medium', 'medium', 'hard']"
40,28.66223599,50.97940436,6.716749026,6.725373747,6.916236877,"['easy', 'easy', 'medium', 'medium', 'medium']"
0,11.07791181,7.185324206,25.51891516,12.92023994,43.29760888,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,19.65719153,14.73278027,21.91583733,28.85472698,14.83946389,"['easy', 'medium', 'medium', 'medium', 'hard']"
100,6.163950192,39.85565895,35.43700894,5.232042145,13.31133977,"['medium', 'medium', 'hard', 'hard', 'medium']"
80,20.9098553,43.01968342,6.925518667,12.6293304,16.51561221,"['medium', 'medium', 'hard', 'hard', 'medium']"
20,45.98075039,34.42595188,7.718256945,2.27633996,9.598700821,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,8.983031669,24.95642727,29.25338674,24.78304532,12.024109,"['easy', 'easy', 'medium', 'medium', 'medium']"
20,4.467231402,20.36872721,54.57670031,15.18474613,5.40259495,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,56.69421291,9.228857911,13.38038323,1.553406327,19.14313962,"['medium', 'medium', 'hard', 'hard', 'medium']"
0,37.35176031,5.595615856,28.56840387,9.30599644,19.17822352,"['easy', 'easy', 'medium', 'medium', 'medium']"
100,40.57079102,10.6814836,12.65315889,13.17057074,22.92399575,"['medium', 'medium', 'hard', 'hard', 'medium']"
60,12.5132643,15.57102804,3.43944208,61.85052865,6.625736936,"['medium', 'medium', 'hard', 'hard', 'medium']"
40,14.05216043,26.38359754,19.10641677,15.91317586,24.5446494,"['easy', 'easy', 'medium', 'medium', 'medium']"
40,1.096201186,33.07604257,8.089965804,24.10700031,33.63079014,"['easy', 'easy', 'medium', 'medium', 'medium']"
80,7.699839049,1.660398465,76.45563847,4.862900216,9.321223796,"['medium', 'medium', 'hard', 'hard', 'medium']"
